logFC,AveExpr,t,P.Value,adj.P.Val,B
-0.028748354,6.825184418,-0.174749748,0.863875514,0.998058517,-5.991753136
-0.026394179,9.45705279,-0.174700241,0.863913659,0.998058517,-5.991761856
-0.025547816,6.424083114,-0.174684546,0.863925752,0.998058517,-5.99176462
0.029877736,4.971769675,0.174598901,0.863991743,0.998058517,-5.991779697
-0.038070548,7.466542772,-0.174524143,0.864049346,0.998058517,-5.991792852
0.026623826,6.192660356,0.174491971,0.864074136,0.998058517,-5.991798512
0.022282395,8.217418722,0.174455692,0.86410209,0.998058517,-5.991804892
0.046442961,4.340081255,0.174401441,0.864143893,0.998058517,-5.991814432
-0.017551181,3.5279082,-0.174398092,0.864146474,0.998058517,-5.99181502
-0.03499808,5.372089881,-0.174258678,0.864253901,0.998058517,-5.99183952
-0.023400383,8.935676543,-0.174170753,0.864321653,0.998058517,-5.991854961
-0.015319559,10.11305177,-0.17405639,0.86440978,0.998058517,-5.991875034
0.035921457,6.071207809,0.174000749,0.864452657,0.998058517,-5.991884795
0.01235268,9.658444111,0.173974408,0.864472956,0.998058517,-5.991889415
0.027771895,7.231485641,0.173675723,0.864703133,0.998058517,-5.991941753
-0.019569972,6.941766142,-0.173512088,0.86482924,0.998058517,-5.991970388
0.012738821,9.124623177,0.173324028,0.864974176,0.998058517,-5.992003265
-0.039462633,5.947276306,-0.173280476,0.865007742,0.998058517,-5.992010874
0.019776118,8.885678065,0.173265636,0.865019179,0.998058517,-5.992013466
0.067209208,5.215379165,0.173128725,0.8651247,0.998058517,-5.99203737
0.030923718,7.3713688,0.173052585,0.865183384,0.998058517,-5.992050656
0.022514942,7.825454569,0.17297126,0.865246065,0.998058517,-5.99206484
0.01663564,8.523615369,0.172888307,0.865310002,0.998058517,-5.992079301
-0.021892538,7.37226945,-0.172850553,0.865339101,0.998058517,-5.992085881
0.011441134,11.39194949,0.172633505,0.865506399,0.998058517,-5.992123678
0.035923223,7.49299213,0.172626593,0.865511727,0.998058517,-5.992124881
0.010906532,9.488729238,0.172625646,0.865512456,0.998058517,-5.992125045
-0.028175451,2.196678065,-0.172583572,0.865544888,0.998058517,-5.992132366
0.018590814,7.839456399,0.172554171,0.86556755,0.998058517,-5.992137481
-0.026513377,6.980594298,-0.172539679,0.865578721,0.998058517,-5.992140002
-0.04834742,5.641785119,-0.172476958,0.865627068,0.998058517,-5.99215091
0.071572638,4.599957884,0.172473466,0.865629759,0.998058517,-5.992151517
-0.0767692,4.768853457,-0.172420452,0.865670624,0.998058517,-5.992160733
0.021423724,8.690373175,0.172410637,0.86567819,0.998058517,-5.992162439
-0.034035295,6.465343332,-0.172274202,0.86578336,0.998058517,-5.992186143
0.029639634,8.310160645,0.172249396,0.865802481,0.998058517,-5.992190451
0.025767477,4.841525142,0.172197071,0.865842817,0.998058517,-5.992199536
0.010972749,9.216230962,0.172058997,0.865949254,0.998058517,-5.992223495
-0.036029373,6.592303441,-0.17203236,0.865969789,0.998058517,-5.992228115
0.027836776,5.635921864,0.171981994,0.866008616,0.998058517,-5.992236849
-0.014703828,8.962315689,-0.171898867,0.866072699,0.998058517,-5.992251258
0.021874042,8.400816406,0.171853088,0.86610799,0.998058517,-5.99225919
-0.025923926,10.03687024,-0.171806084,0.866144226,0.998058517,-5.992267332
-0.031379937,7.242566628,-0.171783161,0.866161897,0.998058517,-5.992271302
-0.018816004,3.226504892,-0.171744445,0.866191745,0.998058517,-5.992278006
-0.010932513,11.10692708,-0.171691262,0.866232746,0.998058517,-5.992287213
-0.020416921,7.079905834,-0.171563734,0.866331063,0.998058517,-5.992309278
0.050285559,7.098970185,0.171547216,0.866343797,0.998058517,-5.992312135
-0.01813752,9.982851099,-0.171517866,0.866366425,0.998058517,-5.992317211
-0.06009355,5.615724462,-0.171477134,0.866397828,0.998058517,-5.992324253
0.042694079,5.616048937,0.171477066,0.866397881,0.998058517,-5.992324265
0.016517805,8.94412725,0.171467311,0.866405401,0.998058517,-5.992325951
-0.021283564,6.942800766,-0.171416185,0.866444818,0.998058517,-5.992334787
0.048430013,6.174718028,0.171349755,0.866496034,0.998058517,-5.992346265
-0.020250524,4.843931962,-0.171272315,0.86655574,0.998058517,-5.992359639
-0.013017432,9.497768013,-0.171245817,0.86657617,0.998058517,-5.992364214
-0.060138186,6.016212358,-0.171222339,0.866594271,0.998058517,-5.992368267
0.052604024,5.516809058,0.171169371,0.866635109,0.998058517,-5.992377409
-0.018810568,7.918822836,-0.17114273,0.866655651,0.998058517,-5.992382006
0.041303434,7.57918001,0.171070848,0.866711073,0.998058517,-5.992394405
-0.045185099,6.855438513,-0.171009461,0.866758404,0.998058517,-5.992404991
0.02873285,6.58588994,0.170959215,0.866797145,0.998058517,-5.992413652
-0.036910061,6.45521015,-0.170859303,0.866874182,0.998058517,-5.992430867
-0.025384009,5.706755727,-0.170858683,0.86687466,0.998058517,-5.992430974
-0.016028567,8.124555723,-0.170814479,0.866908744,0.998058517,-5.992438587
-0.046639149,6.682530455,-0.170720893,0.866980905,0.998058517,-5.992454699
-0.029447552,6.993358544,-0.170678408,0.867013665,0.998058517,-5.99246201
-0.031018358,5.632353926,-0.170663695,0.867025009,0.998058517,-5.992464542
0.01908206,8.325598397,0.170611815,0.867065013,0.998058517,-5.992473467
0.0142088,7.551042224,0.170495971,0.86715434,0.998058517,-5.992493385
-0.01731378,7.842657097,-0.17049183,0.867157533,0.998058517,-5.992494097
-0.016015644,8.255458207,-0.170473885,0.867171371,0.998058517,-5.992497181
-0.034367766,6.026699447,-0.170454135,0.8671866,0.998058517,-5.992500576
-0.01926742,8.405868335,-0.170389739,0.867236257,0.998058517,-5.99251164
0.035713751,5.644571014,0.170384109,0.867240599,0.998058517,-5.992512607
0.012042342,10.54694779,0.170144818,0.867425125,0.998058517,-5.992553682
0.030556428,6.221631584,0.170139928,0.867428896,0.998058517,-5.992554521
-0.018891333,8.962031369,-0.170120808,0.867443641,0.998058517,-5.992557801
0.075995762,4.245544315,0.169956564,0.8675703,0.998058517,-5.992585957
-0.016537488,8.390108021,-0.169882476,0.867627436,0.998058517,-5.992598648
-0.037705744,6.61864304,-0.169850782,0.867651879,0.998058517,-5.992604076
0.051988275,4.441199223,0.169788729,0.867699734,0.998058517,-5.9926147
-0.031525448,6.565628342,-0.169773251,0.867711671,0.998058517,-5.99261735
-0.070882254,5.312273066,-0.169724659,0.867749145,0.998058517,-5.992625666
-0.017147886,9.317823964,-0.16971834,0.867754018,0.998058517,-5.992626747
0.082146677,2.750871579,0.169623307,0.86782731,0.998058517,-5.992643003
-0.022714046,9.326662154,-0.169565029,0.867872256,0.998058517,-5.992652968
-0.013846806,8.109961013,-0.16952203,0.867905418,0.998058517,-5.992660318
-0.010625593,11.32401787,-0.169488842,0.867931014,0.998058517,-5.992665989
-0.03721268,5.751786823,-0.169318426,0.868062449,0.998058517,-5.992695095
-0.060433086,2.980429458,-0.169161305,0.868183634,0.998058517,-5.992721904
-0.079883113,3.958676749,-0.169109838,0.86822333,0.998058517,-5.99273068
0.025408704,4.346205237,0.168996182,0.868310994,0.998058517,-5.992750052
0.020253693,8.320927511,0.16889965,0.868385451,0.998058517,-5.992766494
-0.018049663,9.666294862,-0.16871711,0.868526252,0.998058517,-5.992797561
0.022543609,8.348799012,0.168474353,0.868713508,0.998058517,-5.992838825
-0.033544183,5.641272534,-0.168446774,0.868734782,0.998058517,-5.992843509
0.018913903,7.381609432,0.16834683,0.868811879,0.998058517,-5.992860478
-0.022994769,3.122236308,-0.16833659,0.868819778,0.998058517,-5.992862216
0.027254261,7.342763147,0.168280354,0.868863159,0.998058517,-5.992871759
-0.050247196,5.641453528,-0.168076834,0.869020161,0.998058517,-5.992906268
0.020897383,6.909423237,0.168037734,0.869050325,0.998058517,-5.992912893
0.018368456,8.049581712,0.167931997,0.869131896,0.998058517,-5.992930801
0.012414095,9.643012562,0.167854982,0.869191311,0.998058517,-5.992943838
0.030129759,6.674939254,0.167845193,0.869198862,0.998058517,-5.992945495
-0.027871212,8.133514173,-0.167841283,0.869201879,0.998058517,-5.992946156
-0.04915032,3.24724688,-0.167806918,0.869228391,0.998058517,-5.992951971
-0.020089781,7.463630839,-0.167788652,0.869242483,0.998058517,-5.992955061
0.029816973,3.158472251,0.167737242,0.869282145,0.998058517,-5.992963757
-0.013339033,8.379908664,-0.167636924,0.86935954,0.998058517,-5.992980718
0.018928492,8.214726161,0.167578371,0.869404715,0.998058517,-5.992990612
-0.015368977,5.18075409,-0.167561713,0.869417567,0.998058517,-5.992993427
0.014050465,7.96080692,0.167547418,0.869428595,0.998058517,-5.992995842
0.044086122,4.043187677,0.167515421,0.869453281,0.998058517,-5.993001246
-0.020199598,7.235760911,-0.167442341,0.869509665,0.998058517,-5.993013587
-0.029981601,3.094095333,-0.167385626,0.869553422,0.998058517,-5.99302316
-0.019122812,8.391946797,-0.167378104,0.869559226,0.998058517,-5.993024429
-0.058263888,6.072763591,-0.167275598,0.869638314,0.998058517,-5.993041723
0.029727314,7.258454644,0.167138272,0.86974427,0.998058517,-5.993064874
-0.016685466,6.780930825,-0.167066514,0.869799637,0.998058517,-5.993076964
0.014944134,8.920178128,0.166909064,0.869921124,0.998058517,-5.993103473
-0.015772629,8.912998573,-0.166801903,0.870003812,0.998058517,-5.993121501
-0.019309273,6.45589762,-0.166801307,0.870004271,0.998058517,-5.993121601
0.044903761,6.041575873,0.166753953,0.870040811,0.998058517,-5.993129564
-0.028392796,6.15885139,-0.166708176,0.870076134,0.998058517,-5.99313726
0.011965401,12.20639562,0.166661821,0.870111903,0.998058517,-5.99314505
-0.025331625,11.63413649,-0.166589397,0.870167789,0.998058517,-5.993157218
0.024179459,2.748595528,0.166560278,0.870190258,0.998058517,-5.993162108
0.020687294,8.329669139,0.16651124,0.870228099,0.998058517,-5.993170342
-0.071502101,5.068125998,-0.166217055,0.870455116,0.998058517,-5.993219689
-0.017622077,11.11754592,-0.166154384,0.87050348,0.998058517,-5.99323019
-0.019196144,8.596305652,-0.166108953,0.870538539,0.998058517,-5.9932378
-0.041897693,5.104505062,-0.166086049,0.870556215,0.998058517,-5.993241636
-0.019473507,7.365176939,-0.165994371,0.870626965,0.998058517,-5.993256984
0.014354006,11.72801342,0.165955645,0.870656851,0.998058517,-5.993263465
-0.029404467,5.560873714,-0.165936927,0.870671297,0.998058517,-5.993266597
-0.020259227,7.01579127,-0.165897524,0.870701706,0.998058517,-5.993273189
0.012611685,7.707308753,0.165677189,0.870871751,0.998058517,-5.99331002
-0.030167644,6.830404534,-0.165635409,0.870903996,0.998058517,-5.993316999
-0.042471124,5.373480336,-0.165624321,0.870912554,0.998058517,-5.99331885
0.042778919,4.399715907,0.165602184,0.870929639,0.998058517,-5.993322547
-0.031243792,4.397536084,-0.165574404,0.870951079,0.998058517,-5.993327185
-0.01570156,6.564810958,-0.165531823,0.870983942,0.998058517,-5.993334293
0.021745979,9.136052556,0.16553042,0.870985026,0.998058517,-5.993334527
0.016473053,6.584776488,0.165520147,0.870992954,0.998058517,-5.993336242
-0.032994788,6.913687598,-0.165460478,0.871039006,0.998058517,-5.993346198
-0.062154299,5.583283242,-0.165450739,0.871046523,0.998058517,-5.993347823
-0.018589171,5.324502915,-0.165414616,0.871074403,0.998058517,-5.993353848
0.011710768,8.537606997,0.165410431,0.871077633,0.998058517,-5.993354546
0.060725216,4.73613831,0.165398871,0.871086556,0.998058517,-5.993356474
-0.011095288,9.29984375,-0.165265243,0.871189692,0.998058517,-5.993378751
0.029872629,4.367148105,0.165195278,0.871243694,0.998058517,-5.993390407
-0.013443078,9.995007508,-0.165192864,0.871245558,0.998058517,-5.993390809
0.018225884,8.972352815,0.16517677,0.87125798,0.998058517,-5.99339349
0.013999798,7.838475193,0.16514113,0.871285488,0.998058517,-5.993399425
0.035265327,7.192236624,0.165120418,0.871301475,0.998058517,-5.993402873
-0.032565496,6.81746433,-0.164933912,0.871445432,0.998058517,-5.993433908
-0.02835238,9.471132861,-0.164901465,0.871470477,0.998058517,-5.993439303
0.020325138,8.137296927,0.164895711,0.871474918,0.998058517,-5.99344026
0.015444766,8.626056072,0.164880304,0.871486811,0.998058517,-5.993442821
-0.02665683,8.146191591,-0.164841771,0.871516554,0.998058517,-5.993449227
-0.038912292,5.755321239,-0.164736733,0.871597633,0.998058517,-5.99346668
-0.018090616,8.301919362,-0.164675319,0.871645039,0.998058517,-5.993476879
-0.026198082,10.41169627,-0.164654227,0.87166132,0.998058517,-5.993480381
-0.01362642,7.439728855,-0.164562825,0.871731875,0.998058517,-5.993495552
-0.012827066,8.487080214,-0.164556801,0.871736525,0.998058517,-5.993496551
-0.019018551,3.446305161,-0.164526548,0.871759878,0.998058517,-5.993501571
-0.019531356,4.522208601,-0.16450597,0.871775763,0.998058517,-5.993504984
0.057649654,5.894151863,0.164442587,0.871824691,0.998058517,-5.993515496
-0.014039816,11.38502577,-0.16443967,0.871826943,0.998058517,-5.99351598
-0.010026615,11.52053227,-0.164406534,0.871852522,0.998058517,-5.993521473
0.021204902,9.743497888,0.164396554,0.871860226,0.998058517,-5.993523128
0.036990222,7.193801805,0.1643439,0.871900872,0.998058517,-5.993531854
0.032026262,6.401970262,0.16426267,0.871963579,0.998058517,-5.993545312
-0.01664954,6.61173234,-0.164243287,0.871978542,0.998058517,-5.993548522
-0.017935467,10.85663241,-0.164230975,0.871988047,0.998058517,-5.993550561
-0.01461633,9.461354581,-0.164144945,0.87205446,0.998058517,-5.993564804
0.028913722,6.492020802,0.163797114,0.872322989,0.998058517,-5.993622313
-0.035727929,6.252503679,-0.163773784,0.872341,0.998058517,-5.993626166
0.040628784,4.519469165,0.163763508,0.872348933,0.998058517,-5.993627863
-0.025576317,6.197789418,-0.163682541,0.872411443,0.998058517,-5.99364123
-0.022594482,7.795412929,-0.163644891,0.872440511,0.998058517,-5.993647443
-0.046466599,5.063983243,-0.163624901,0.872455944,0.998058517,-5.993650741
0.032998379,4.026275101,0.163568551,0.872499449,0.998058517,-5.993660037
-0.049800954,4.826871699,-0.163518146,0.872538366,0.998058517,-5.993668349
0.079157696,4.023014269,0.163453849,0.872588007,0.998058517,-5.993678949
-0.019126409,7.963543441,-0.163401325,0.872628561,0.998058517,-5.993687604
-0.020267604,11.60566557,-0.163362352,0.872658651,0.998058517,-5.993694025
0.014510047,9.904777178,0.163273504,0.872727251,0.998058517,-5.993708657
-0.012713249,7.263459694,-0.163037995,0.872909091,0.998058517,-5.993747402
0.029806575,6.391349252,0.162884761,0.87302741,0.998058517,-5.993772582
-0.023947299,8.99479016,-0.162826454,0.873072432,0.998058517,-5.993782157
-0.031706032,5.086271869,-0.162798605,0.873093937,0.998058517,-5.993786729
0.014793672,7.680863757,0.162669403,0.873193703,0.998058517,-5.993807931
-0.014220334,5.643248136,-0.162649975,0.873208705,0.998058517,-5.993811117
0.034345023,6.228746022,0.16264592,0.873211836,0.998058517,-5.993811782
-0.044574626,5.889669043,-0.16263581,0.873219643,0.998058517,-5.993813441
0.016607368,10.89041943,0.162498391,0.873325757,0.998058517,-5.993835967
0.022742121,7.591051957,0.162465106,0.873351461,0.998058517,-5.993841421
-0.02111662,6.860407321,-0.162352257,0.873438605,0.998058517,-5.993859902
0.021119171,8.734034062,0.162286837,0.873489124,0.998058517,-5.99387061
0.056344051,6.071564975,0.162249296,0.873518115,0.998058517,-5.993876753
-0.056234423,4.498133229,-0.162155996,0.873590166,0.998058517,-5.993892013
-0.020558789,5.736122462,-0.162072381,0.873654738,0.998058517,-5.993905682
-0.024790236,7.433634733,-0.162011257,0.873701942,0.998058517,-5.993915669
0.015353334,8.289896473,0.161987674,0.873720155,0.998058517,-5.993919522
-0.017743271,8.981905209,-0.161798237,0.873866455,0.998058517,-5.993950448
-0.021751501,9.930629825,-0.161656396,0.873976,0.998058517,-5.99397358
-0.029316008,6.656687693,-0.161522831,0.874079156,0.998058517,-5.993995344
0.025277981,8.422423776,0.161481481,0.874111092,0.998058517,-5.994002078
-0.013547844,10.36983532,-0.161372014,0.874195639,0.998058517,-5.994019897
0.017108652,8.177009326,0.161332871,0.874225871,0.998058517,-5.994026266
-0.019361232,7.380920547,-0.161301737,0.874249919,0.998058517,-5.994031331
-0.047042647,5.495287617,-0.16124075,0.874297024,0.998058517,-5.994041249
-0.024762527,8.488953458,-0.161185271,0.874339874,0.998058517,-5.994050268
-0.024113764,5.818091362,-0.161176603,0.874346569,0.998058517,-5.994051677
-0.013194447,10.72526805,-0.161097977,0.874407299,0.998058517,-5.994064453
0.027886425,8.716805964,0.161066577,0.874431552,0.998058517,-5.994069553
0.071056265,4.734243429,0.161013598,0.874472473,0.998058517,-5.994078157
0.046104562,5.801111977,0.160997841,0.874484644,0.998058517,-5.994080715
-0.020963946,8.427094929,-0.160954536,0.874518094,0.998058517,-5.994087745
0.024762855,8.422663769,0.160764309,0.87466503,0.998058517,-5.994118602
-0.027594754,5.208653747,-0.160753369,0.87467348,0.998058517,-5.994120376
0.019252848,6.863232165,0.160740531,0.874683397,0.998058517,-5.994122457
0.073331199,5.139948553,0.160736893,0.874686207,0.998058517,-5.994123046
-0.065312648,4.688795312,-0.160670198,0.874737726,0.998058517,-5.994133855
-0.032462667,7.3146017,-0.160603004,0.87478963,0.998058517,-5.994144739
-0.027192581,6.96428591,-0.16053638,0.874841095,0.998058517,-5.994155527
0.020866923,6.643787451,0.160504372,0.87486582,0.998058517,-5.994160708
0.012549162,8.499198878,0.160479745,0.874884843,0.998058517,-5.994164694
0.011424332,8.02663924,0.160428326,0.874924564,0.998058517,-5.994173014
-0.023061143,10.325295,-0.160399064,0.874947169,0.998058517,-5.994177748
0.048298235,6.331001366,0.160254767,0.875058637,0.998058517,-5.994201077
-0.015237566,8.265821027,-0.160224384,0.875082108,0.998058517,-5.994205987
-0.014928406,9.560461608,-0.160104633,0.875174618,0.998058517,-5.994225328
0.019883064,9.240145506,0.160024136,0.875236805,0.998058517,-5.994238322
0.057850855,5.195011634,0.160011227,0.875246778,0.998058517,-5.994240405
